address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
25 Fernvale Cl,"25, Fernvale Close, Fernvale, Seng Kang, Central, 797622, Singapore",1.39382875,103.88054696882512,Seng Kang,North-East,LAYAR LRT STATION,1.392079839,103.8800296,0.20279595278989762,2.4335514334787716,1200.0,Condo,Common room,180.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/rivertrees-residences-condo-o3gJCwjCvyv2nPmVxqnF3j
710 Woodlands Drive 70,"Woodlands Drive 70, Woodlands, Northwest, 731717, Singapore",1.4401658,103.7985222,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.27803306639051656,3.3363967966861985,750.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/710-woodlands-drive-70-hdb-haKk7EyD5w5M6rS3KjeuDQ
613 Choa Chu Kang Street 62,"Choa Chu Kang Street 62, Yew Tee, Choa Chu Kang, Southwest, 680624, Singapore",1.3984932,103.7479878,Choa Chu Kang,West,YEW TEE MRT STATION,1.397535018,103.7474051,0.12468962615637381,1.4962755138764858,700.0,HDB,Common room,300.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/613-choa-chu-kang-street-62-hdb-D44sMEabz4ibURf3uCyEht
13 How Sun Dr,"How Sun Drive, Serangoon, Southeast, 363216, Singapore",1.3443618,103.8786744,Serangoon,North-East,BARTLEY MRT STATION,1.342828338,103.8797589,0.2088274857048442,2.50592982845813,2100.0,Condo,Master room,500.0,PARTIALLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/the-gazania-condo-3SN77tJfvZ5v394xEDToWK
Straits Gardens,"The Straits Wine Company, 501, Bukit Timah Road, Chip Hock Gardens, Tanglin, Central, 259760, Singapore",1.3227624,103.8142022,Tanglin,Central,BOTANIC GARDENS MRT STATION,1.322110193,103.8149828,0.11309053099156252,1.3570863718987503,2200.0,Terraced House,Master room,450.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/andrews-terrace-landed-W6fGChTasXCe4v2SJDSCrM
Straits Gardens,"The Straits Wine Company, 501, Bukit Timah Road, Chip Hock Gardens, Tanglin, Central, 259760, Singapore",1.3227624,103.8142022,Tanglin,Central,BOTANIC GARDENS MRT STATION,1.322110193,103.8149828,0.11309053099156252,1.3570863718987503,1200.0,Terraced House,Common room,335.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/andrews-terrace-landed-a3pcknr7eCH45pTm6DquJS
Straits Gardens,"The Straits Wine Company, 501, Bukit Timah Road, Chip Hock Gardens, Tanglin, Central, 259760, Singapore",1.3227624,103.8142022,Tanglin,Central,BOTANIC GARDENS MRT STATION,1.322110193,103.8149828,0.11309053099156252,1.3570863718987503,2000.0,Terraced House,Master room,435.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/andrews-terrace-landed-6drigxttz5bCh8tUMQZSpX
Loyang Villas,"Loyang, Southeast, 508914, Singapore",1.3694459,103.9694014,Pasir Ris,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,2.2060848082306195,26.473017698767435,900.0,Terraced House,Common room,120.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/loyang-rise-landed-dFQwbgdt6zKAYPGJW22KLH
8 Lorong 29 Geylang,"Lorong 29 Geylang, Geylang, Southeast, 389504, Singapore",1.3141626,103.8856532,Geylang,Central,ALJUNIED MRT STATION,1.316432612,103.882906,0.3962049493581503,4.754459392297804,1200.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/torieview-mansions-condo-F6DtEvmGZhEK8cbPWFU8ZG
Springleaf Garden,"Springleaf Garden, Yishun, Central, 787934, Singapore",1.3985736000000002,103.82223020816858,Yishun,North,SPRINGLEAF MRT STATION,1.398160861,103.8180818,0.46342271625147513,5.561072595017702,2700.0,Bungalow,Common room,600.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/springleaf-view-landed-YRjXZtEB7bF5v6NMQds7YX
50 Lorong 40 Geylang,"Lorong 40 Geylang, Geylang, Southeast, 398048, Singapore",1.3139507,103.88968,Geylang,Central,PAYA LEBAR MRT STATION,1.318112082,103.8930604,0.5960937630521908,7.153125156626289,1800.0,Condo,Common room,125.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/the-sunny-spring-condo-S3DTu2bmMYTac3boeB559C
50 Lorong 40 Geylang,"Lorong 40 Geylang, Geylang, Southeast, 398048, Singapore",1.3139507,103.88968,Geylang,Central,PAYA LEBAR MRT STATION,1.318112082,103.8930604,0.5960937630521908,7.153125156626289,1500.0,Condo,Common room,110.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/the-sunny-spring-condo-Xsn5AEJPVtRCfMnHFhV3Af
50 Lorong 40 Geylang,"Lorong 40 Geylang, Geylang, Southeast, 398048, Singapore",1.3139507,103.88968,Geylang,Central,PAYA LEBAR MRT STATION,1.318112082,103.8930604,0.5960937630521908,7.153125156626289,2400.0,Condo,Master room,174.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/the-sunny-spring-condo-E3d6frVFLbz9YCUm3YAusD
14 Marine Terrace,"14, Marine Terrace, Marine Terrace Breeze, Marine Parade, Southeast, 440014, Singapore",1.3035043499999999,103.91545299731354,Marine Parade,Central,KEMBANGAN MRT STATION,1.321038249,103.9129494,1.9694449333618664,23.633339200342395,1200.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/14-marine-terrace-hdb-Bxt2HHX6pZcJfyRGxkXKxD
53 Hougang Ave 7,"53, Hougang Avenue 7, Hougang, Northeast, 530353, Singapore",1.3715488,103.90005555408737,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.8536592408670219,10.243910890404264,1300.0,Condo,Common room,300.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/riverfront-residences-condo-QQfM96JuHVmamaqeAAWkvQ
4 Sarkies Rd,"Sarkies Road, Newton, Central, 259690, Singapore",1.3146136,103.8372105,Newton,Central,NEWTON MRT STATION,1.3123201,103.8379853,0.26917767494992584,3.23013209939911,1400.0,Condo,Master room,100.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/rising-suites-condo-Z4xA78ViQwxRfLs3at3cq5
31 Simei Rise,"Simei Rise, Simei, Southeast, 520163, Singapore",1.3462672,103.9592987,Tampines,East,UPPER CHANGI MRT STATION,1.341737484,103.9614718,0.5586158293898922,6.703389952678706,2200.0,Condo,Common room,200.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/savannah-condopark-condo-HYKNgo7td2tPb5KMWvoZAQ
832 Jurong West Street 81,"832, Jurong West Street 81, Yunnan, Jurong West, Southwest, 640832, Singapore",1.3443204,103.69514215872832,Jurong West,West,PIONEER MRT STATION,1.337586882,103.6973215,0.7869521294422533,9.44342555330704,900.0,HDB,Common room,60.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/832-jurong-west-street-81-hdb-LfQS5hTk2oQri3rtHSup8C
686C Woodlands Drive 73,"Woodlands Drive 73, Woodlands, Northwest, 730691, Singapore",1.4411344,103.805881,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.5473247728492321,6.567897274190785,880.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/686c-woodlands-drive-73-hdb-Ri4qEVjomKR7BdzBLv7CYu
140 Potong Pasir Avenue 3,"140, Potong Pasir Avenue 3, Toa Payoh, Southeast, 350140, Singapore",1.3338385000000001,103.86694045560827,Toa Payoh,Central,POTONG PASIR MRT STATION,1.331379525,103.8690557,0.3606282554966602,4.327539065959923,1100.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/140-potong-pasir-avenue-3-hdb-5Xd7BgaddQJWS9MGyAvT47
4 Hougang St 92,"Hougang Street 92, Hougang, Northeast, 547532, Singapore",1.3733919,103.8788392,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,1.5232892608957533,18.279471130749037,1400.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/regentville-condo-65mZFNBLNmqVSJGE9u79DB
403A Fernvale Lane,"403A, Fernvale Lane, Jalan Kayu, Seng Kang, Central, 791403, Singapore",1.389011,103.87324248554432,Seng Kang,North-East,FERNVALE LRT STATION,1.391885888,103.8763086,0.46729002635969735,5.6074803163163685,750.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/403a-fernvale-lane-hdb-K7jAHBoS6mi9oLuPcw6H3s
10 Taman Serasi,"10, Taman Serasi, Tanglin, Central, 257718, Singapore",1.3081190500000002,103.8196076053238,Tanglin,Central,ORCHARD MRT STATION,1.303981012,103.8322415,1.4779128918520568,17.73495470222468,2500.0,Condo,Master room,110.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/botanic-gardens-mansion-condo-EbAAxYKfUBhWFrcy7iGSW2
66 Edgedale Plains,"66, Edgedale Plains, Punggol Field East, Punggol, Northeast, 828848, Singapore",1.3969015,103.91294361759907,Punggol,North-East,CORAL EDGE LRT STATION,1.393909226,103.9125809,0.33515983910600206,4.021918069272025,2000.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/river-isles-condo-mqAvPE6iEetDUip5RCxLTE
87 Tampines Ave 1,"Tampines Avenue 1, Tampines West, Tampines, Northeast, 520803, Singapore",1.3448587,103.9379205,Tampines,East,TAMPINES WEST MRT STATION,1.345515305,103.938437,0.0928830700468159,1.1145968405617908,1500.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/waterview-condo-Z8k8p944XoRNGptSL2fL2w
79 Tampines Ave 1,"Tampines Avenue 1, Tampines West, Tampines, Northeast, 520803, Singapore",1.3448587,103.9379205,Tampines,East,TAMPINES WEST MRT STATION,1.345515305,103.938437,0.0928830700468159,1.1145968405617908,1300.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/waterview-condo-SfBxFkH9YE4wnJqDDkmakw
293B Compassvale Crescent,"Agape Little Uni @ Compassvale Pte Ltd, 293B, Compassvale Crescent, Seng Kang, Northeast, 542293, Singapore",1.3967804,103.8963126,Seng Kang,North-East,CHENG LIM LRT STATION,1.396277631,103.8937972,0.2851506166261816,3.421807399514179,1000.0,HDB,Common room,990.0,FULLY FURNISHED,2023-09-10,https://99.co/singapore/rooms/property/293b-compassvale-crescent-hdb-betfSZoonZPARqtV8TiuFV
1 Elias Green,"Elias Green, Pasir Ris, Northeast, Singapore",1.3704554999999998,103.94283393230594,Pasir Ris,East,PASIR RIS MRT STATION,1.372983774,103.9492681,0.7685086695049388,9.222104034059265,1100.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/elias-green-condo-VbNPest9SMjK8dvkXs3oQ7
126 Hougang Avenue 1,"Hougang Avenue 1, Tai Seng, Southeast, 532175, Singapore",1.3496928,103.8881122,Hougang,North-East,BARTLEY MRT STATION,1.342828338,103.8797589,1.2020369201565049,14.424443041878058,980.0,HDB,Common room,900.0,PARTIALLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/126-hougang-avenue-1-hdb-mCaBt3AnxiJ3ddrBoZVMSM
632 Pasir Ris Drive 3,"632, Pasir Ris Drive 3, Pasir Ris, Northeast, 510632, Singapore",1.3786553000000001,103.93992815674403,Pasir Ris,East,PASIR RIS MRT STATION,1.372983774,103.9492681,1.214778273293523,14.577339279522278,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/632-pasir-ris-drive-3-hdb-J58kySBKYajbnA2K4F2ayw
25 Tampines St 34,"Tampines Street 34, Tampines East, Tampines, Northeast, 520358, Singapore",1.3545865,103.9607552,Tampines,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,0.703416489656704,8.440997875880448,1900.0,Condo,Master room,150.0,PARTIALLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/the-eden-at-tampines-condo-b9zA5D3RxB2QtvZjsWKQxj
482 Admiralty Link,"482, Admiralty Link, Sembawang Green, Sembawang, Northwest, 750482, Singapore",1.4554236999999999,103.81565388101413,Sembawang,North,SEMBAWANG MRT STATION,1.449050821,103.8200461,0.8605422959514855,10.326507551417826,990.0,HDB,Common room,110.0,PARTIALLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/482-admiralty-link-hdb-GPAZo6UCMWAhk52xW5s43i
689B Woodlands Drive 75,"689B, Woodlands Drive 75, Woodlands, Northwest, 730888, Singapore",1.4445799,103.8083586,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.9319868385939795,11.183842063127754,1100.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/689b-woodlands-drive-75-hdb-oMw7HaSd9RHcepe9fp58YV
Jalan Merlimau,"Jalan Merlimau, Novena, Central, 308563, Singapore",1.322984,103.8405529,Novena,Central,NOVENA MRT STATION,1.320440791,103.8438256,0.4607923497048199,5.529508196457839,1000.0,Semi-D,Master room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/jalan-merlimau-landed-7w7ENoRP7EogAkk3FBqaoK
468 Jurong West Street 41,"468, Jurong West Street 41, Hong Kah, Jurong West, Southwest, 640468, Singapore",1.34866015,103.72043838916827,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.4926426612109081,5.9117119345308975,1000.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/468-jurong-west-street-41-hdb-WgXsKyLoW9CCXFZHe3vmZF
17 Lorong 9 Geylang,"Lorong 9 Geylang, Geylang, Southeast, 387416, Singapore",1.3132527,103.8762938,Geylang,Central,KALLANG MRT STATION,1.31148891,103.8713865,0.5797076483077959,6.95649177969355,1400.0,Condo,Common room,161.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/the-diamond-condo-TJNFCHsiNQ7qXQnhmmBEvm
Fengli Gardens,"5, Lorong Ong Lye, Serangoon, Southeast, 534965, Singapore",1.3483046,103.879763,Serangoon,North-East,BARTLEY MRT STATION,1.342828338,103.8797589,0.6089327219449118,7.307192663338942,1200.0,Terraced House,Common room,130.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/lorong-ong-lye-landed-Q5eYPAWfnbovAbgdSDrZXD
6 Lorong 3 Geylang,"Lorong 3 Geylang, Kallang, Southeast, 382114, Singapore",1.3119438,103.8742969,Kallang,Central,KALLANG MRT STATION,1.31148891,103.8713865,0.3274669688615902,3.9296036263390826,1500.0,Condo,Common room,196.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/canne-ville-condo-qMzE6UpQHruXT4B9DA9KU7
3 Lorong 14 Geylang,"Central Imperial, 3, Lorong 14 Geylang, Geylang, Southeast, 398961, Singapore",1.3119477,103.87921626872844,Geylang,Central,ALJUNIED MRT STATION,1.316432612,103.882906,0.6457103016177335,7.7485236194128015,2000.0,Condo,Master room,149.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/central-imperial-condo-F5vQm3WFFLxPrJ2CzPUP6B
694C Woodlands Drive 62,"694C, Woodlands Drive 62, Woodlands, Northwest, 737942, Singapore",1.4387867,103.80556879508941,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.5470555821604461,6.564666985925354,800.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/694c-woodlands-drive-62-hdb-iJhMkXc6ucKvpJwV5vZK6M
Sennett Estate,"Sennett Estate, Kallang Way, Southeast, Singapore",1.3320128,103.87445337750194,Geylang,Central,POTONG PASIR MRT STATION,1.331379525,103.8690557,0.6041500178240715,7.249800213888858,1800.0,Bungalow,Master room,182.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/belimbing-avenue-landed-5nWtSs54R8EXP2CxL4d48m
11 Woodlands Dr 72,"Woodlands Drive 72, Woodlands, Northwest, 734682, Singapore",1.4426272,103.8047959,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.4803505207637986,5.764206249165583,1200.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/woodsvale-condo-82fuo6FvDUVuMbZPpBBiGE
9 Woodlands Dr 72,"Woodlands Drive 72, Woodlands, Northwest, 734682, Singapore",1.4426272,103.8047959,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.4803505207637986,5.764206249165583,1050.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/woodsvale-condo-mxtH94mUPMAn4auoLkGs7K
Macpherson Garden Estate,"Jalan Gembira, Joo Seng, Southeast, 368125, Singapore",1.3321561,103.8803716,Toa Payoh,Central,MATTAR MRT STATION,1.326876715,103.8832475,0.6684494293989637,8.021393152787565,1800.0,Terraced House,Master room,200.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/property-in-singapore-landed-JzTGqpB9qQJ4uCHSsAsYBS
13 Dairy Farm Rd,"Dairy Farm Road, Dairy Farm, Bukit Panjang, Northwest, 679036, Singapore",1.3634437,103.7684232,Bukit Panjang,West,HILLVIEW MRT STATION,1.362344869,103.7674183,0.16555286460749066,1.986634375289888,1200.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/the-dairy-farm-condo-hWodpE6XNjQDwoP3YevBtv
305 Yishun Central,"Yishun Central, Yishun, Northwest, Singapore",1.42645065,103.83720383435042,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,0.4128689241138422,4.954427089366106,850.0,HDB,Common room,100.0,PARTIALLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/305-yishun-central-hdb-nEtBMYek2YNHVTUHza5jNh
52 Bukit Batok St 31,"52, Bukit Batok Street 31, The Madeira, Bukit Batok, Southwest, 659443, Singapore",1.3574223,103.74995577287977,Bukit Batok,West,BUKIT GOMBAK MRT STATION,1.358761857,103.7518935,0.26188919742841815,3.1426703691410176,1480.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/the-madeira-condo-4vqEPvwUjG9jrsNS4JiqtH
317 Jurong East Street 31,"317, Jurong East Street 31, Yuhua, Jurong East, Southwest, 600317, Singapore",1.3468069,103.7312296637513,Jurong East,West,CHINESE GARDEN MRT STATION,1.342352821,103.7325967,0.5180607176846622,6.216728612215947,900.0,HDB,Common room,220.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/317-jurong-east-street-31-hdb-LWt2tn97equPSD27sSBqJV
35 Pasir Ris Link,"35, Pasir Ris Link, Pasir Ris, Northeast, 518169, Singapore",1.3767726,103.9599362472266,Pasir Ris,East,PASIR RIS MRT STATION,1.372983774,103.9492681,1.2585136264420191,15.102163517304229,2200.0,Condo,Master room,250.0,PARTIALLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/watercolours-condo-HDo4NwmWWxuskhm6km4cyN
319C Anchorvale Drive,"319C, Anchorvale Drive, Anchorvale, Seng Kang, Northeast, 543319, Singapore",1.39087455,103.89051071833987,Seng Kang,North-East,RENJONG LRT STATION,1.386723922,103.8905394,0.4615397885761886,5.538477462914264,850.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/319c-anchorvale-drive-hdb-eaEGL52CeaywtQZx2sZoY4
17 Marine Terrace,"17, Marine Terrace, Marine Terrace Breeze, Marine Parade, Southeast, 440017, Singapore",1.3037621000000001,103.91420862224315,Marine Parade,Central,KEMBANGAN MRT STATION,1.321038249,103.9129494,1.9261135415608088,23.113362498729707,1050.0,HDB,Master room,150.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/17-marine-terrace-hdb-Dx3McTVYrHtqDRxSMmpsYF
189C Rivervale Drive,"Rivervale Drive, Rivervale, Seng Kang, Northeast, 540151, Singapore",1.3916902,103.9056739,Seng Kang,North-East,RUMBIA LRT STATION,1.391468497,103.9059736,0.04144444452080186,0.4973333342496223,1000.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/189c-rivervale-drive-hdb-RafSm8ggJ7VnXuXM6G2s5m
116 Marsiling Rise,"116, Marsiling Rise, Woodlands, Northwest, 730116, Singapore",1.43800775,103.78046659371128,Woodlands,North,WOODLANDS MRT STATION,1.436875128,103.7864851,0.680767784083116,8.169213408997392,1000.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/116-marsiling-rise-hdb-2tgRsLQ9ZWzfabg8DqBfoU
150 Bishan Street 11,"Yang Ming Seafood, 150, Bishan Street 11, Bishan, Central, 570150, Singapore",1.3446789,103.85577,Bishan,Central,BISHAN MRT STATION,1.350838988,103.848144,1.0898826594940578,13.078591913928694,1100.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/150-bishan-street-11-hdb-3tLJHLvFrzZaCua9wLKddf
377A Hougang Street 32,"377A, Hougang Street 32, Hougang, Northeast, 531377, Singapore",1.3630969,103.89446411518986,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.9402609776840095,11.283131732208115,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/377a-hougang-street-32-hdb-9tRsNKcEXAMhf5xtGyRaFz
35 Hougang Ave 7,"Hougang Avenue 7, Hougang, Northeast, 530357, Singapore",1.3721885,103.900779,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.9389064736554973,11.266877683865967,800.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/evergreen-park-condo-JKauhoRfhaCXqMiDy2w43k
437 Jurong West Avenue 1,"437, Jurong West Avenue 1, Hong Kah, Jurong West, Southwest, 649517, Singapore",1.35170125,103.72408895443874,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.8981036956532359,10.777244347838831,1200.0,HDB,Common room,110.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/437-jurong-west-avenue-1-hdb-ZEs8NV6Yo9Z8hBrzES7Ni9
454 Hougang Avenue 10,"Hougang Avenue 10, Hougang, Northeast, 538808, Singapore",1.3724479,103.890591,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.236819209547257,2.841830514567084,1600.0,HDB,Master room,180.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/454-hougang-avenue-10-hdb-6FPacoGcZLsDV3vPmMjfUH
24 Woodlands Cres,"Woodlands Crescent, Woodlands, Northwest, 736783, Singapore",1.4464968,103.8033205,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.7066476599807234,8.47977191976868,1000.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-03,https://99.co/singapore/rooms/property/northoaks-condo-bUtLE3mYDJ2HpQiCpvTGcA
778 Yishun Avenue 2,"Yishun Avenue 2, Yishun, Northwest, 760934, Singapore",1.4248212,103.8350704,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,0.5139811350191357,6.167773620229628,1200.0,HDB,Common room,322.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/778-yishun-avenue-2-hdb-iDizhgTNXx5P2A2rQ738ng
312 Bukit Batok Street 32,"312, Bukit Batok Street 32, Bukit Gombak, Bukit Batok, Southwest, 650312, Singapore",1.3598712000000002,103.74756680806979,Bukit Batok,West,BUKIT GOMBAK MRT STATION,1.358761857,103.7518935,0.4965369594964959,5.958443513957951,1250.0,HDB,Common room,732.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/312-bukit-batok-street-32-hdb-U6fX6ms33LEK89sD3ZZokj
472A Yishun Street 42,"472A, Yishun Street 42, Yishun, Northwest, 761472, Singapore",1.4263416,103.85319537960797,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,2.0512484355903853,24.614981227084623,750.0,HDB,Common room,90.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/472a-yishun-street-42-hdb-2WLLsYWkpvNtF29Z2bBZ4u
702 Choa Chu Kang Street 53,"Choa Chu Kang Street 53, Choa Chu Kang, Southwest, 689189, Singapore",1.391251,103.7472852,Choa Chu Kang,West,YEW TEE MRT STATION,1.397535018,103.7474051,0.6988780245309102,8.386536294370922,750.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/702-choa-chu-kang-street-53-hdb-KN3Ry8QW3mS2k5sEm2Sqv4
333A Yishun Street 31,"333A, Yishun Street 31, Yishun, Northwest, 761333, Singapore",1.4320481,103.84478814081797,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,1.1254129638484478,13.504955566181373,900.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/333a-yishun-street-31-hdb-8VCD8JDvodxYLGbx6944Hg
484C Choa Chu Kang Avenue 5,"484C, Choa Chu Kang Avenue 5, Peng Siang, Choa Chu Kang, Southwest, 683484, Singapore",1.3755913,103.73705601811437,Choa Chu Kang,West,SOUTH VIEW LRT STATION,1.380298287,103.7452918,1.0545630146739637,12.654756176087565,800.0,HDB,Common room,60.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/484c-choa-chu-kang-avenue-5-hdb-nRg7AGxUXjNcSGUze7uiym
314 Sembawang Drive,"314, Sembawang Drive, Sembawang, Northwest, 750314, Singapore",1.4438662500000001,103.82143633545755,Sembawang,North,SEMBAWANG MRT STATION,1.449050821,103.8200461,0.5968516467552818,7.1622197610633815,1300.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/314-sembawang-drive-hdb-WgkdYrPaZ9c9HhYwEctaFF
1 Moulmein Rise,"1 Moulmein Rise, 1, Moulmein Rise, Novena, Central, 308143, Singapore",1.319072,103.8470726758419,Novena,Central,NOVENA MRT STATION,1.320440791,103.8438256,0.3917392255623639,4.700870706748367,900.0,Condo,Common room,70.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/1-moulmein-rise-condo-Tjh7pNDXfvvQn6fPEMxzem
Limau Grove,"Limau Grove, Bedok, Southeast, 468585, Singapore",1.322228,103.9512997,Bedok,East,TANAH MERAH MRT STATION,1.327187135,103.9463465,0.7792701788906461,9.351242146687754,1900.0,Semi-D,Common room,250.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/limau-grove-landed-ZMi3EM9GotpVbCBiDVWmoV
5 Lorong 26 Geylang,"Lorong 26 Geylang, Geylang, Southeast, 399850, Singapore",1.3111289,103.8849077,Geylang,Central,DAKOTA MRT STATION,1.308382639,103.8886626,0.517192181208807,6.206306174505683,2400.0,Condo,Master room,150.0,FULLY FURNISHED,2023-09-02,https://99.co/singapore/rooms/property/rezi-26-condo-Xhe2rvrhZzXf635jyiDHef
