address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
1P Pine Grove,"1P, Pine Grove, Pine Grove Condos, Bukit Timah, Northwest, 597596, Singapore",1.31850065,103.773807,Bukit Timah,Central,DOVER MRT STATION,1.311405293,103.7786378,0.954390636,11.45268763,2200,Condo,Master room,200,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/pine-grove-condo-U3REfezCBhqFaHoSr6E4bz
1P Pine Grove,"1P, Pine Grove, Pine Grove Condos, Bukit Timah, Northwest, 597596, Singapore",1.31850065,103.773807,Bukit Timah,Central,DOVER MRT STATION,1.311405293,103.7786378,0.954390636,11.45268763,1800,Condo,Master room,245,FULLY FURNISHED,07/09/2023,https://99.co/singapore/rooms/property/pine-grove-condo-cAbty9sDrPgXRpAqT3bRq2
28B Dover Crescent,"28B, Dover Crescent, Dover Gardens, Queenstown, Southwest, 132028, Singapore",1.3053821,103.7819034,Queenstown,Central,DOVER MRT STATION,1.311405293,103.7786378,0.761806916,9.141682994,1400,HDB,Common room,150,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/28b-dover-crescent-hdb-Ckzkyq2X8h9Kn2tMESfG3X
18 Holland Grove Dr,"Holland Grove Drive, Villas Holland, Bukit Timah, Northwest, 277052, Singapore",1.3141654,103.7824556,Bukit Timah,Central,DOVER MRT STATION,1.311405293,103.7786378,0.523752148,6.285025779,4300,Condo,Master room,635,FULLY FURNISHED,06/09/2023,https://99.co/singapore/rooms/property/holland-grove-park-condo-KHxwRpacGwZNTKc45snAeU
1N Pine Grove,"1N, 1N-4-60, Pine Grove, Pine Grove Condos, Bukit Timah, Northwest, 597596, Singapore",1.31915355,103.7742159,Bukit Timah,Central,DOVER MRT STATION,1.311405293,103.7786378,0.991935794,11.90322953,1500,Condo,Common room,150,FULLY FURNISHED,05/09/2023,https://99.co/singapore/rooms/property/pine-grove-condo-B33QYsxHKdxtim9vQYmDec
Eunos Green,"Eunos Green, Bedok, Southeast, Singapore",1.3184207,103.9054656,Bedok,East,EUNOS MRT STATION,1.319778952,103.9032525,0.288684343,3.464212116,3200,Condo,Master room,350,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/eunos-green-condo-L696FeHTBNCF4HKCQxTnjP
Eunos Green,"Eunos Green, Bedok, Southeast, Singapore",1.3184207,103.9054656,Bedok,East,EUNOS MRT STATION,1.319778952,103.9032525,0.288684343,3.464212116,2900,Condo,Master room,200,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/eunos-green-condo-B36mfppisEzDdbQS3yiWiD
Eunos Green,"Eunos Green, Bedok, Southeast, Singapore",1.3184207,103.9054656,Bedok,East,EUNOS MRT STATION,1.319778952,103.9032525,0.288684343,3.464212116,3200,Condo,Master room,400,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/eunos-green-condo-8G3fcFaB6Hw5sqb4GBbzU8
Eunos Green,"Eunos Green, Bedok, Southeast, Singapore",1.3184207,103.9054656,Bedok,East,EUNOS MRT STATION,1.319778952,103.9032525,0.288684343,3.464212116,3480,Condo,Master room,660,FULLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/eunos-green-condo-U6wrxwRu4KUQeakhwMrYdr
Eunos Crescent View,"Eunos Crescent View, Geylang, Southeast, Singapore",1.3235517,103.9034002,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.419831687,5.037980246,1800,Corner Terrace,Master room,252,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/property-in-singapore-landed-AFApUxVL5duRdd7sWGohpK
Eunos Crescent View,"Eunos Crescent View, Geylang, Southeast, Singapore",1.3235517,103.9034002,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.419831687,5.037980246,1850,Semi-D,Master room,200,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/eunos-crescent-landed-db9G48UPhsayjCVwhxbd74
Eunos Crescent View,"Eunos Crescent View, Geylang, Southeast, Singapore",1.3235517,103.9034002,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.419831687,5.037980246,2600,Condo,Master room,200,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/eunos-crescent-view-condo-mGcTyqvn3daUDYo6RKXtd2
Eunos Crescent View,"Eunos Crescent View, Geylang, Southeast, Singapore",1.3235517,103.9034002,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.419831687,5.037980246,2600,Conservation House,Whole unit,400,FULLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/property-in-singapore-landed-MBwQGhKyPSVBD2KcjDtiMa
Duku Place,"Duku Place, Marine Parade, Southeast, 424095, Singapore",1.3099413,103.9058002,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.129965637,13.55958765,1350,Terraced House,Common room,120,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/duku-place-landed-gLqQf3kptmFQLvWsC6j5LA
Duku Place,"Duku Place, Marine Parade, Southeast, 424095, Singapore",1.3099413,103.9058002,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.129965637,13.55958765,1350,Terraced House,Common room,120,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/duku-place-landed-6YvoUT96385U8Gk4DX7cPn
Duku Place,"Duku Place, Marine Parade, Southeast, 424095, Singapore",1.3099413,103.9058002,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.129965637,13.55958765,1250,Semi-D,Common room,120,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/duku-place-landed-UeCMG5X76EfxPAHT9xAQHu
Duku Place,"Duku Place, Marine Parade, Southeast, 424095, Singapore",1.3099413,103.9058002,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.129965637,13.55958765,1350,Terraced House,Common room,120,FULLY FURNISHED,05/09/2023,https://99.co/singapore/rooms/property/duku-place-landed-9pATA8pz43bgZ6342qwQX7
2 Still Rd,"Still Road, Marine Parade, Southeast, 425612, Singapore",1.3115956,103.9075388,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.027154259,12.32585111,1189,Condo,Common room,120,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/still-mansions-condo-irn39fNtkVmKcNnVHqqxGQ
2 Fowlie Rd,"Fowlie Road, Marine Parade, Southeast, 427633, Singapore",1.3074234,103.9038871,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.375684699,16.50821638,1050,Condo,Common room,70,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/sycamore-tree-condo-MTiZVXEj77ec9g7mTvFbri
2 Fowlie Rd,"Fowlie Road, Marine Parade, Southeast, 427633, Singapore",1.3074234,103.9038871,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.375684699,16.50821638,950,Condo,Common room,80,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/sycamore-tree-condo-KUWgHfKzqC4QsoVPcCV9si
332 Jln Eunos,"Jalan Eunos, Eunos, Geylang, Southeast, 419529, Singapore",1.3247369,103.9055414,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.607184597,7.28621516,3000,Condo,Studio,527,PARTIALLY FURNISHED,30/08/2023,https://99.co/singapore/rooms/property/euhabitat-condo-7otc2XfvrzZnFdX6Y2YHP5
216 Jln Eunos,"Jalan Eunos, Eunos, Geylang, Southeast, 419529, Singapore",1.3247369,103.9055414,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.607184597,7.28621516,2000,Condo,Common room,200,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/euhabitat-condo-SgywrwKetY7FMVxz79nnE3
226 Jln Eunos,"Jalan Eunos, Eunos, Geylang, Southeast, 419529, Singapore",1.3247369,103.9055414,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.607184597,7.28621516,3300,Condo,Studio,527,PARTIALLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/euhabitat-condo-CthBD2RSf89TeSedUUZRYE
1 Pulasan Rd,"Pulasan Road, Marine Parade, Southeast, 425612, Singapore",1.3108606,103.9069519,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.073565864,12.88279036,1500,Condo,Master room,150,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/one-pulasan-condo-DCiwjjdohmCXGuKsJPNkVQ
21 Chiku Rd,"Chiku Road, Joo Chiat, Geylang, Southeast, 423988, Singapore",1.3141055,103.9056431,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.684549124,8.214589487,1500,Condo,Common room,80,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/casa-aroma-condo-QGByYTooqYLf2fev56XjVw
21 Chiku Rd,"Chiku Road, Joo Chiat, Geylang, Southeast, 423988, Singapore",1.3141055,103.9056431,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.684549124,8.214589487,1700,Condo,Master room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/casa-aroma-condo-4eyconEMt8GtciTmDx67tF
101 Lorong Sarina,"Lorong Sarina, Kembangan, Bedok, Southeast, 419794, Singapore",1.3201265,103.9076636,Bedok,East,EUNOS MRT STATION,1.319778952,103.9032525,0.491882266,5.90258719,1390,Condo,Common room,80,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/casa-sarina-condo-47S7Qy2rRzHL3s9aiBi67P
101 Lorong Sarina,"Lorong Sarina, Kembangan, Bedok, Southeast, 419794, Singapore",1.3201265,103.9076636,Bedok,East,EUNOS MRT STATION,1.319778952,103.9032525,0.491882266,5.90258719,1890,Condo,Master room,300,FULLY FURNISHED,31/08/2023,https://99.co/singapore/rooms/property/casa-sarina-condo-7inYgAcsWberyrSZ5Cyd9e
101 Lorong Sarina,"Lorong Sarina, Kembangan, Bedok, Southeast, 419794, Singapore",1.3201265,103.9076636,Bedok,East,EUNOS MRT STATION,1.319778952,103.9032525,0.491882266,5.90258719,1500,Condo,Common room,100,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/casa-sarina-condo-dFEZzAFjgJyEChd4aaM7tC
Pennefather Road,"Pennefather Road, Marine Parade, Southeast, 424768, Singapore",1.3088642,103.9004822,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.25212763,15.02553156,2000,Terraced House,Common room,250,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/pennefather-road-landed-68388Yw5symJTgzPeTEvo9
844 Sims Avenue,"844, Sims Avenue, Eunos, Geylang, Southeast, 409075, Singapore",1.31798245,103.9011663,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.306089697,3.673076367,1500,HDB,Common room,100,FULLY FURNISHED,05/09/2023,https://99.co/singapore/rooms/property/844-sims-avenue-hdb-kiMUgXTtKGHWwUNsL8hWPM
844 Sims Avenue,"844, Sims Avenue, Eunos, Geylang, Southeast, 409075, Singapore",1.31798245,103.9011663,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.306089697,3.673076367,1300,HDB,Common room,120,FULLY FURNISHED,06/09/2023,https://99.co/singapore/rooms/property/844-sims-avenue-hdb-8kJPbvNCs3vkDfqy3DhG2c
844 Sims Avenue,"844, Sims Avenue, Eunos, Geylang, Southeast, 409075, Singapore",1.31798245,103.9011663,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.306089697,3.673076367,1500,HDB,Master room,180,FULLY FURNISHED,07/09/2023,https://99.co/singapore/rooms/property/844-sims-avenue-hdb-8bbuXCnH5Gxr4w9DvccW7r
Everitt Road,"Everitt Road, Joo Chiat, Geylang, Southeast, 427776, Singapore",1.3144885,103.9014819,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.620326691,7.443920291,2000,Terraced House,Master room,170,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/everitt-road-landed-JhMTqANv9p9LisWXemJHZ7
Langsat Road,"Langsat Road, Joo Chiat, Geylang, Southeast, 427373, Singapore",1.3149784,103.9006396,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.607707866,7.292494396,3000,Terraced House,Master room,350,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/langsat-road-landed-8ax3p5NgNrtu5wiHhGanyW
Langsat Road,"Langsat Road, Joo Chiat, Geylang, Southeast, 427373, Singapore",1.3149784,103.9006396,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.607707866,7.292494396,1500,Terraced House,Common room,161,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/langsat-road-landed-atgdBveWuD9L7fXnhXwBZ2
Langsat Road,"Langsat Road, Joo Chiat, Geylang, Southeast, 427373, Singapore",1.3149784,103.9006396,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.607707866,7.292494396,1350,Terraced House,Common room,80,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/langsat-road-landed-MYgMUpsjeRTv3RCyoBiogs
Lorong 101 Changi,"Lorong 101 Changi, Eunos, Geylang, Southeast, 419701, Singapore",1.3156605,103.8997558,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.600680013,7.208160155,1750,Unknown,Common room,300,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/lorong-101-changi-landed-UXmWf2DDaVMbBPAQjzGZoK
9 Lorong 101 Changi,"Lorong 101 Changi, Eunos, Geylang, Southeast, 419701, Singapore",1.3156605,103.8997558,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.600680013,7.208160155,1050,Condo,Common room,150,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/park-court-condo-2C7vBwPpvn4M8N8X9CDnKs
9 Lorong 101 Changi,"Lorong 101 Changi, Eunos, Geylang, Southeast, 419701, Singapore",1.3156605,103.8997558,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.600680013,7.208160155,1050,Condo,Common room,150,FULLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/park-court-condo-3vLas8jNnRsLrcaBxmAva4
Lorong 108 Changi,"Lorong 108 Changi, Eunos, Geylang, Southeast, 419736, Singapore",1.3172989,103.9044456,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.306006171,3.672074056,1800,Terraced House,Master room,250,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/lorong-108-changi-landed-Dep6bb6XZqpFkDreg5jH8t
10 Eunos Crescent,"10, Eunos Crescent, Eunos, Geylang, Southeast, 400010, Singapore",1.32231075,103.902785,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.28627903,3.435348358,1000,HDB,Master room,200,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/10-eunos-crescent-hdb-kjFEUPK7H5kuNjw7gSMsu5
11 Eunos Crescent,"11, Eunos Crescent, Eunos, Geylang, Southeast, 400011, Singapore",1.32181425,103.9044554,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.262868563,3.154422753,1000,HDB,Common room,100,FULLY FURNISHED,30/08/2023,https://99.co/singapore/rooms/property/11-eunos-crescent-hdb-FbJqvBXJyA8ofHe72NFf3m
11 Eunos Crescent,"11, Eunos Crescent, Eunos, Geylang, Southeast, 400011, Singapore",1.32181425,103.9044554,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.262868563,3.154422753,1150,HDB,Common room,100,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/11-eunos-crescent-hdb-6VcTPPTXiDDc8sNrUvzGL4
3 Joo Chiat Lane,"Joo Chiat Lane, Joo Chiat, Geylang, Southeast, 428106, Singapore",1.3126175,103.9037873,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.798533302,9.582399629,1200,Condo,Common room,200,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/jc-residence-condo-Yv2VnEJSvNLAnUGHWHpMV4
111 Koon Seng Rd,"Koon Seng Road, Joo Chiat, Geylang, Southeast, 423988, Singapore",1.3130985,103.9063769,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.820021398,9.840256778,2800,Condo,Master room,371,PARTIALLY FURNISHED,05/09/2023,https://99.co/singapore/rooms/property/sundance-vista-condo-2uwCNCdjutWRf9mCd4CzAZ
119A Koon Seng Rd,"Koon Seng Road, Joo Chiat, Geylang, Southeast, 423988, Singapore",1.3130985,103.9063769,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.820021398,9.840256778,2800,Condo,Studio,386,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/koon-seng-court-condo-cTehNAf72fGh9T4dG9V96E
111 Koon Seng Rd,"Koon Seng Road, Joo Chiat, Geylang, Southeast, 423988, Singapore",1.3130985,103.9063769,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.820021398,9.840256778,2600,Condo,Master room,309,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/sundance-vista-condo-KzCWZetBrXBnNf5ezroDLn
111 Koon Seng Rd,"Koon Seng Road, Joo Chiat, Geylang, Southeast, 423988, Singapore",1.3130985,103.9063769,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.820021398,9.840256778,3200,Condo,Studio,371,FULLY FURNISHED,26/08/2023,https://99.co/singapore/rooms/property/sundance-vista-condo-59Utw2iBfNBswenoQHMUvo
Tembeling Lodge,"Tembeling Lane, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3139803,103.9011028,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.687640919,8.251691031,2049,Semi-D,Master room,300,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/tembeling-road-landed-LBwXf9XHdDcybVWmJNtTNk
Tembeling Lodge,"Tembeling Lane, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3139803,103.9011028,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.687640919,8.251691031,1288,Semi-D,Common room,120,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/tembeling-road-landed-ZELC4vZzRr4x6njje4qMsa
Tembeling Lodge,"Tembeling Lane, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3139803,103.9011028,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.687640919,8.251691031,2149,Semi-D,Master room,300,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/tembeling-road-landed-CMHgR8sA6PWhmH98Xzm3sH
Tembeling Lodge,"Tembeling Lane, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3139803,103.9011028,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.687640919,8.251691031,1949,Semi-D,Master room,300,FULLY FURNISHED,02/09/2023,https://99.co/singapore/rooms/property/tembeling-road-landed-DRvGThvFJCfobPxzUKE2XH
Tembeling Lodge,"Tembeling Lane, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3139803,103.9011028,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.687640919,8.251691031,2149,Bungalow,Master room,300,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/tembeling-road-landed-4CpkZ5rMjKa6XHmUaMfFWN
11 Joo Chiat Pl,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,1850,Condo,Common room,220,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/11-joo-chiat-place-condo-Wj5k9v5wAerjRN4R97oBFv
11 Joo Chiat Pl,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,1700,Condo,Common room,150,FULLY FURNISHED,18/09/2023,https://99.co/singapore/rooms/property/11-joo-chiat-place-condo-FZCwtb7gEdHmPXTDXpTTxE
11 Joo Chiat Pl,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,1800,Condo,Common room,170,FULLY FURNISHED,17/09/2023,https://99.co/singapore/rooms/property/11-joo-chiat-place-condo-i9VWfSQFWHd2btoPUNkaAX
11 Joo Chiat Pl,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,2200,Condo,Master room,375,FULLY FURNISHED,17/09/2023,https://99.co/singapore/rooms/property/11-joo-chiat-place-condo-ydWuQDXxigjnutZTaJNvGF
245 Joo Chiat Pl,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,1400,Condo,Master room,200,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/flora-east-condo-V2ZoCZmn9LyzH89dwDCP74
221 Joo Chiat Place,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,1900,Terraced House,Master room,1334,PARTIALLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/property-in-singapore-landed-84eRyp9e2cnyXawQVQ3v62
11 Joo Chiat Place,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,1850,Condo,Master room,170,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/11-joo-chiat-place-condo-hJiec5h5RZVv36Hobq7oNm
11 Joo Chiat Place,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,1900,Condo,Common room,220,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/11-joo-chiat-place-condo-BaFtLnc3fVPtm3FTMXwH5p
11 Joo Chiat Place,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,1750,Condo,Common room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/11-joo-chiat-place-condo-XopZQYvjQJvJZXk7rvvtYD
89 Joo Chiat Pl,"Joo Chiat Place, Joo Chiat, Geylang, Southeast, 427766, Singapore",1.3134504,103.9010741,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.744204739,8.930456863,13087,Condo,Whole unit,2791,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/lotus-joo-chiat-condo-7qSEC78oyQ4vCZPpeMb43Q
900 Sims Ave,"900, Sims Avenue, Parc Esta, Geylang, Southeast, 408966, Singapore",1.31841705,103.9034265,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.152667522,1.832010262,3900,Condo,Studio,420,PARTIALLY FURNISHED,31/08/2023,https://99.co/singapore/rooms/property/parc-esta-condo-CwuXwXCvVDXXBBvhiADJdq
900 Sims Ave,"900, Sims Avenue, Parc Esta, Geylang, Southeast, 408966, Singapore",1.31841705,103.9034265,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.152667522,1.832010262,4000,Condo,Studio,420,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/parc-esta-condo-cxAvfPXjKH66tSAQmZfKS9
902 Sims Ave,"902, Sims Avenue, Parc Esta, Geylang, Southeast, 408967, Singapore",1.31851485,103.9038494,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.155438051,1.865256616,3900,Condo,Studio,420,PARTIALLY FURNISHED,02/09/2023,https://99.co/singapore/rooms/property/parc-esta-condo-SJXfUpi5kJYQWerUGYLQfQ
912 Sims Ave,"912, Sims Avenue, Parc Esta, Geylang, Southeast, 408972, Singapore",1.31748105,103.9023207,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.275710879,3.308530552,3800,Condo,Studio,420,PARTIALLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/parc-esta-condo-gDmLj5YjQRr37ny3SmjH4u
916 Sims Ave,"916, Sims Avenue, Parc Esta, Geylang, Southeast, 408974, Singapore",1.31822515,103.902599,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.187426046,2.249112555,4000,Condo,Studio,420,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/parc-esta-condo-HmUe86TWWL2DDdFheyWY2W
916 Sims Ave,"916, Sims Avenue, Parc Esta, Geylang, Southeast, 408974, Singapore",1.31822515,103.902599,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.187426046,2.249112555,4100,Condo,Studio,420,FULLY FURNISHED,27/08/2023,https://99.co/singapore/rooms/property/parc-esta-condo-Ji4rstnZdi66qKX4FngeHu
150 Joo Chiat Pl,"150, Joo Chiat Place, Joo Chiat, Geylang, Southeast, 428104, Singapore",1.3137589,103.9043061,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.679569209,8.154830504,1500,Condo,Master room,170,FULLY FURNISHED,30/08/2023,https://99.co/singapore/rooms/property/jc-court-condo-ie2JVFzs2PxRUBkL22hLM3
31 Eunos Crescent,"31, Eunos Crescent, Eunos Court, Geylang, Southeast, 400031, Singapore",1.32054735,103.901821,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.180621015,2.167452185,1450,HDB,Common room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/31-eunos-crescent-hdb-DPucLbzr5w8VnATjVsjT8o
31 Eunos Crescent,"31, Eunos Crescent, Eunos Court, Geylang, Southeast, 400031, Singapore",1.32054735,103.901821,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.180621015,2.167452185,1400,HDB,Common room,60,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/31-eunos-crescent-hdb-YGcVassaGa57NnGzfSZhSy
33 Eunos Crescent,"33, Eunos Crescent, Eunos Court, Geylang, Southeast, 400033, Singapore",1.32034495,103.9008486,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.274546881,3.294562567,1700,HDB,Common room,120,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/33-eunos-crescent-hdb-b6m6Bhehq8PVx2fiBcmeUc
83 Marine Parade Central,"UOB, 83, Marine Parade Central, Marine Parade, Southeast, 440083, Singapore",1.3024598,103.905931,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.948684767,23.3842172,1100,HDB,Common room,100,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/83-marine-parade-central-hdb-FBKDop9XgCRVHMaYyrcrYK
14 Eunos Crescent,"14, Eunos Crescent, Eunos Crescent View, Geylang, Southeast, 400014, Singapore",1.32316575,103.9034903,Geylang,Central,EUNOS MRT STATION,1.319778952,103.9032525,0.377521426,4.530257108,1500,HDB,Master room,200,FULLY FURNISHED,18/09/2023,https://99.co/singapore/rooms/property/14-eunos-crescent-hdb-GMbFtfzA7RMYkatCxDHVmk
